"2018",충청북도,청주시 청원구,내수읍,청주청원,456918.0000000,8641,126,13,2672,1040,1880,1711,1199,53266,376,116,251,9,12,2,10,10129,7224,1207,1696,1,1,,1340,0,1340,119,119,,5741,985,52,16,20,3315,7,44,407,21,874,35549,243,97,475,620,2814,1946,2307,479,2100,2523,2790,432,5819,113,1065,96,376,918,48,417,539,6119,311,254,1216,3,786,643,0,0,0
"2018",충청북도,보은군,장안면,보은,121080.0000000,657,9,2,213,54,125,124,130,4928,13,9,4,0,1,0,1,966,662,176,128,0,0,,109,0,109,4,4,,410,79,1,0,1,243,0,4,54,0,28,3425,36,9,18,45,304,164,227,17,162,171,394,46,639,35,23,11,43,74,19,44,59,540,96,56,38,0,134,21,0,0,0
"2018",충청북도,보은군,마로면,보은,35190.0000000,657,9,2,213,54,125,124,130,4928,13,9,4,0,1,0,1,966,662,176,128,0,0,,109,0,109,4,4,,410,79,1,0,1,243,0,4,54,0,28,3425,36,9,18,45,304,164,227,17,162,171,394,46,639,35,23,11,43,74,19,44,59,540,96,56,38,0,134,21,0,0,0
"2018",충청북도,보은군,탄부면,보은,24808.0000000,657,9,2,213,54,125,124,130,4928,13,9,4,0,1,0,1,966,662,176,128,0,0,,109,0,109,4,4,,410,79,1,0,1,243,0,4,54,0,28,3425,36,9,18,45,304,164,227,17,162,171,394,46,639,35,23,11,43,74,19,44,59,540,96,56,38,0,134,21,0,0,0
"2018",충청북도,옥천군,동이면,옥천,35915.0000000,1055,10,1,338,93,221,157,235,6507,9,2,7,0,1,0,1,1481,1121,174,185,0,1,,201,0,201,6,6,,628,144,2,0,7,372,0,6,53,4,40,4181,57,17,15,91,401,239,305,49,176,224,425,35,752,64,94,17,63,69,22,61,61,490,130,88,63,0,150,23,0,0,0
"2018",경상남도,의령군,유곡면,의령,15060.0000000,617,2,2,197,49,143,95,129,4443,0,0,0,0,0,0,0,780,521,208,51,0,0,,74,0,74,7,7,,224,44,0,0,1,139,0,2,29,0,9,3358,49,3,7,7,288,156,146,17,149,90,515,31,448,29,95,12,49,83,17,19,25,669,143,23,29,0,222,37,0,0,0
"2018",경상남도,함안군,군북면,함안,220572.0000000,1663,19,3,524,121,445,256,295,3608,7,1,6,0,0,0,0,700,537,109,53,1,0,,84,1,83,13,13,,190,57,0,1,1,109,0,7,12,0,3,2614,38,3,4,11,265,162,139,15,74,46,365,26,251,18,52,15,19,24,10,14,18,650,171,21,18,1,181,3,0,0,0
"2018",경상남도,함안군,법수면,함안,29560.0000000,1663,19,3,524,121,445,256,295,3608,7,1,6,0,0,0,0,700,537,109,53,1,0,,84,1,83,13,13,,190,57,0,1,1,109,0,7,12,0,3,2614,38,3,4,11,265,162,139,15,74,46,365,26,251,18,52,15,19,24,10,14,18,650,171,21,18,1,181,3,0,0,0
"2018",경상남도,창녕군,계성면,창녕,16954.0000000,1470,19,6,585,100,310,194,256,7785,18,3,12,3,0,0,0,1288,986,230,72,0,0,,159,0,159,14,14,,612,188,3,0,0,343,0,5,35,3,35,5694,153,5,22,25,540,382,315,42,170,152,818,72,524,46,109,17,63,130,21,39,40,1204,255,51,92,0,386,21,0,0,0
"2018",경상남도,창녕군,장마면,창녕,16947.0000000,1470,19,6,585,100,310,194,256,7785,18,3,12,3,0,0,0,1288,986,230,72,0,0,,159,0,159,14,14,,612,188,3,0,0,343,0,5,35,3,35,5694,153,5,22,25,540,382,315,42,170,152,818,72,524,46,109,17,63,130,21,39,40,1204,255,51,92,0,386,21,0,0,0
